date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:29	0/0	---M--	200	added ('OK')	image/x-icon	date:Mon,%2024%20Sep%202012%2001:13:21%20GMT	http://www.escoladireta.com.br/page/2/favicon.ico	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/favicon.ico	(from http://www.escoladireta.com.br/page/2/)
20:46:30	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:19%20GMT	http://www.escoladireta.com.br/page/2/evento	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/evento	(from http://www.escoladireta.com.br/page/2/)
20:46:32	85592/85592	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Oct%202017%2022:44:20%20GMT	http://www.escoladireta.com.br/page/3/	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/3/index.html	(from http://www.escoladireta.com.br/page/2/)
20:46:34	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:22%20GMT	http://www.escoladireta.com.br/page/2/mensagens	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/mensagens	(from http://www.escoladireta.com.br/page/2/)
20:46:36	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:24%20GMT	http://www.escoladireta.com.br/page/2/noticias	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/noticias	(from http://www.escoladireta.com.br/page/2/)
20:46:38	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:26%20GMT	http://www.escoladireta.com.br/page/2/ocorrencias	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/ocorrencias	(from http://www.escoladireta.com.br/page/2/)
20:46:38	98424/98424	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202016%2013:53:57%20GMT	http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/img/bg-call-to-action.jpg	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/wp-content/themes/escoladireta/assets/img/bg-call-to-action.jpg	(from http://www.escoladireta.com.br/wp-content/themes/escoladireta/assets/css/style.min.css?=v35)
20:46:40	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:27%20GMT	http://www.escoladireta.com.br/page/2/licao-de-casa	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/licao-de-casa	(from http://www.escoladireta.com.br/page/2/)
20:46:41	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:29%20GMT	http://www.escoladireta.com.br/page/2/boletim-escolar	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/boletim-escolar	(from http://www.escoladireta.com.br/page/2/)
20:46:42	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:31%20GMT	http://www.escoladireta.com.br/page/2/material-escolar	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/material-escolar	(from http://www.escoladireta.com.br/page/2/)
20:46:44	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:32%20GMT	http://www.escoladireta.com.br/page/2/mural-de-fotos	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/mural-de-fotos	(from http://www.escoladireta.com.br/page/2/)
20:46:46	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:34%20GMT	http://www.escoladireta.com.br/page/2/embarque-facil	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/embarque-facil	(from http://www.escoladireta.com.br/page/2/)
20:46:47	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:35%20GMT	http://www.escoladireta.com.br/page/2/catraca-eletronica	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/catraca-eletronica	(from http://www.escoladireta.com.br/page/2/)
20:46:49	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:37%20GMT	http://www.escoladireta.com.br/page/2/mensalidade	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/mensalidade	(from http://www.escoladireta.com.br/page/2/)
20:46:50	83937/83937	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Oct%202017%2022:44:38%20GMT	http://www.escoladireta.com.br/page/2/acompanhamento-online	C:/Meus%20Sites/escoladireta/www.escoladireta.com.br/page/2/acompanhamento-online	(from http://www.escoladireta.com.br/page/2/)
